host_id,host_join_year,host_about,num_verified_sources,is_superhost,host_total_listings_count,number_of_reviews,review_scores_rating,host_response_rate,host_acceptance_rate
4309450,2012.0,,1,False,5.0,9,4.33,100,80
10428880,2013.0,"Young urban couple, enjoying life in Amsterdam and traveling around the world!",2,False,1.0,9,5.0,,
21273834,2014.0,,1,False,1.0,10,4.9,,100
270382,2010.0,"Met z’n vieren - dochter (7) en zoon (3), man en ik - wonen we in ons comfortabele en gezellige huis in Amsterdam Noord. We genieten iedere dag van de bruisende stad ‘om de hoek’ en de rust rondom ons huis. Alles is hier binnen handbereik! 

Wij houden als familie veel van reizen, nieuwe plekken ontdekken en terugkeren naar  plekken die ons hart gestolen hebben.",2,False,1.0,3,5.0,100,80
223145241,2018.0,"Hi, I’m Charlotte, the owner of this beautiful apartment in the heart of Amsterdam. The neighborhood is full of life, yet the apartment itself is peaceful and relaxing. It’s super central, easy to reach, and surrounded by great cafés and shops. The area is diverse, welcoming, and full of charm. I truly love it here, and I hope you’ll feel just as at home the moment you arrive.",2,True,1.0,33,4.94,90,87
223154779,2018.0,"Hi, my name is Roos and I'm happy to welcome you in my new suite in the heart of the centre!
",2,True,1.0,80,4.79,100,100
2991165,2012.0,"I work in Advertising, based in Amsterdam. Originally from London and have traveled around Europe extensively, using both Air bnb and Couch Surfing ",2,False,1.0,9,5.0,,100
16678657,2014.0,,2,True,1.0,77,4.88,100,93
80101174,2016.0,,2,False,1.0,6,5.0,100,77
23588189,2014.0,,2,False,1.0,17,4.94,,
5823447,2013.0,We are a family of 4 and love to explore cities. Historical European cities are our favorite so we decided to give another family the opportunity to come and explore Amsterdam and hopefully fall in love with it just as much as we are :-).  Our neighborhood is in a quiet part of the city center and is right on the north/south metro line connecting to all other parts of the city. ,2,False,1.0,15,4.93,100,100
223507896,2018.0,,1,True,3.0,87,4.91,100,95
51403934,2015.0,"I have traveled the world and discovered that meeting new people and new cultures is what makes the travel unique. In that sense, welcoming people in my home became a new way of traveling and has always provide me with positive energy and joy. I respect foremost everyone’s privacy but I always love to share experiences.",2,True,1.0,300,4.98,100,96
2598068,2012.0,"My name is Roy. 45 years old and work as head of science, history and education for a public broadcast company. Creative, innovative, communicative and always in for a good laugh. Together with my partner Xander we host B&B Levantus on our houseboat in Amsterdam.


",2,True,1.0,205,4.99,100,98
223623374,2018.0,"Hi! I am a working chef in Amsterdam!
Love sports, travel, food en going outdoors. 
Enjoy my very nice located and comfortable",2,False,1.0,3,4.67,,
9519113,2013.0,,2,False,2.0,9,5.0,,0
219048139,2018.0,"Hello, i am Tom Dam. 
26 year old living in amsterdam and a working on my parents farm in the Amsterdam forest.",2,False,1.0,6,4.67,,
224019594,2018.0,,2,True,4.0,649,4.9,100,85
8297308,2013.0,"Peter is a native of Amsterdam and Catherine is originally from New Zealand. We can provide all the help and information you need for an enjoyable stay in the beautiful city of Amsterdam!


",2,True,2.0,32,5.0,100,100
175454731,2018.0,World Traveler visited 56+ Countries.,2,False,1.0,15,4.93,,
3082346,2012.0,"- Amsterdam
- tv producer
",2,False,1.0,2,5.0,90,27
780963,2011.0,"Film director, father",2,False,1.0,13,5.0,100,33
223790843,2018.0,,2,False,2.0,0,,,
221374705,2018.0,"I guarantee an absolutely PRIVATE stay. No sharing, no disturbances. I live in the same building but on different floors, so don't hesitate to approach me if  you need anything. At your checking in I will give you all recommendations you may need, from boat trips till restaurants. 
I'll be very happy to meet your needs during your stay to make your trip to Amsterdam an unforgettable one. ",2,False,4.0,92,4.82,100,96
44377859,2015.0,"Optimistic by nature, open-minded by choice. I work as a cameraman, spoil my nephews like a proper fun uncle should and have a great connection with the lovely neighborhood I live in.",2,False,1.0,1,5.0,,
224621027,2018.0,,2,True,1.0,257,4.84,100,100
339001,2011.0,"Hello! I run a foundation in Amsterdam and am an advisor to multiple startups.  I helped design flickr, and have run research and development at storied software and industrial design studios.  I am currently working in SF, LA, NYC, Amsterdam, and Seoul.  As you might guess, I love exploring cities, getting new perspectives on ways to live, and sharing those with others. 
 ",2,False,1.0,14,5.0,,60
10778709,2013.0,"Hi,
I am Marloes and I live with my husband (Jasper) and our two sons (10 and 6 years old) on our beautiful houseboat near the city center of Amsterdam. We really love this place and would like to share this experience with other people. Besides this we love to meet other people and to accommodate their trip to Amsterdam.",2,True,1.0,191,4.98,100,88
219229884,2018.0,,2,False,3.0,5,4.8,100,42
56940150,2016.0,,2,False,2.0,31,4.9,100,75
2339287,2012.0,I am origInally from Atlanta in the US but have been living in Amsterdam for a few years now. I love traveling and meeting new people. ,2,False,2.0,19,5.0,90,50
183546093,2018.0,,2,False,1.0,48,4.63,100,86
56046911,2016.0,I am a South African living in Amsterdam. I absolutely love hosting friends/guests in my home as I know how much I appreciate a great host when I am travelling myself. So please book a stay in our beautiful apartment and we will ensure we create the perfect base for you to explore. :) ,2,False,3.0,16,5.0,60,31
224473029,2018.0,"My name is Paulien Klap. I worked all my life in Amsterdam as a teacher. Now I finally live in Amsterdam and I want to share this amazing apartment in the center of Amsterdam with garden with others. So you can also enjoy the city as much as I do. 
I rented some airbnb apartments for holidays, so I know what a guest suspects. I hope to welcome you soon!",1,True,1.0,25,4.92,100,68
8489765,2013.0,,2,False,2.0,231,4.8,100,100
111310867,2017.0,"Doctor, 29 years old with a passion for traveling, outdoor sports and social activities. Living and working in Amsterdam. Speaks English, French, Dutch and German well.",2,False,1.0,4,4.5,,
34846985,2015.0,,2,False,1.0,14,4.79,,
3825472,2012.0,"I am a Korean-born, Australian freelance photographer based in Amsterdam with my Wife, Cheryl, for over 10 years.  I specialise in portrait, maternity and baby shoots as well as private event photography.  I also run workshops and walking tours to help others capture the best images of Amsterdam on their mobile phones.

Besides hosting the Airbnb Experience, 'Instawalk Amsterdam', I'm also an Airbnb host, making a private room in our Amsterdam apartment available for solo travellers, and for families in our new apartment in the Western Algarve, Portugal.

Proud to be a member of the Airbnb community and support the values of sharing, respect and inclusion. ",3,True,3.0,373,4.95,100,97
128591809,2017.0,,2,False,1.0,35,4.97,100,50
63885574,2016.0,,2,False,2.0,15,5.0,100,25
199638619,2018.0,"Welcome to Casa Falesia, a unique spot 20 min from downtown 
Lisbon. 
At Casa Falesia you can enjoy rural life, have a busy day sightseeing Lisbon and it surroundings like Sintra etc but at night enjoy a dinner at one of the beach bars while watching the sun go down..
We hope to welcome you in the near future.",2,True,5.0,149,4.91,100,95
195537,2010.0,,2,True,1.0,33,4.85,,86
9934252,2013.0,,2,False,1.0,0,,,
2990475,2012.0,"Visual artist; I teach gradute level at an art school in Holland, live and have a studio in Amsterdam. ",2,False,3.0,3,5.0,100,100
226533266,2018.0,Living and working in Amsterdam!,2,False,4.0,37,4.59,,100
226859324,2018.0,"Je suis française mais parle couremment hollandais et allemand.
J ai des connaissances en anglais et en italien
j aime partager des idées,connaissances avec voyageurs d origines différentes",2,True,1.0,279,4.91,100,100
227098296,2018.0,,3,False,1.0,9,4.78,100,86
101856083,2016.0,,3,False,1.0,264,4.47,100,100
74807974,2016.0,"Assisstant professor at the university of rotterdam and happy airbnb host in Amsterdam. Always respectful of people's property, quiet, and clean. ",2,False,2.0,13,5.0,,
111736939,2017.0,"Hello, I'm Janay.
I was born and raised in Amsterdam. I love life, traveling, my social life and I'm passionate about music.
In 2017 I started my AirBnb and I'm looking forward to welcome you as my guest. 
Feel free to contact me if you are interested.

With kind and warm regards,

Janay.",2,False,1.0,194,4.7,100,100
85420364,2016.0,"This apartment is part of centuries old Amsterdam canal building that has been in the family for decades.

Currently I live in this ground floor apartment together with my 10 year old daughter Madelief. Airbnb enables us to have the perfect life where we can share unused parts of our house with guests from all over the world!",2,False,7.0,420,4.76,100,98
82920775,2016.0,"Hi! I’m Sjors, 26 years old and recently graduated Hospitality Management. I’m from the Netherlands and currently live and work in Amsterdam. I would love to explore new places and meet new people! ",2,False,4.0,20,4.95,100,100
11990077,2014.0,"I am a creative consultant, curator and co-founder of Foundation Pictures for Purpose. My work spans curating, photo editing and consultancy in the cultural sector. I have a dynamic way of working, drawing inspiration from art, music, design and travelling to name a few things.",2,False,4.0,19,5.0,100,92
24279237,2014.0,Hoi,2,False,5.0,40,4.85,97,68
7727773,2013.0,,3,False,1.0,5,5.0,,
228056341,2018.0,,2,True,4.0,352,4.87,100,100
115026554,2017.0,,2,False,3.0,0,,,
1522654,2011.0,"I'm Jim from the Netherlands. Love all things entrepreneurial, love cooking, love programming and love house music. I own a company that develops Apps for iPhones and Android, https://theappfactory.eu. In my spare time I read a lot of books on self development and business. Please read Four hour workweek and 7 Habits of Highly effective People. I Love to make people laugh. I've lived in San Francisco for a while and can highly recommend going there.  I don't watch a lot of TV but when I do it's Shark Tank (because of the crazy entrepreneurs!)",3,False,1.0,14,4.43,,100
228692066,2018.0,"Photographer from Amsterdam, sharing a superb apartment with Airbnb guest. 
Meeting people from different parts of the world is a joy of life.

You will have your own private room, in a shared apartment with your host and her dog. 

Please let me know your ETA when making the reservation. 

Note: instructions apply before using equipment. Always ask before doing household chores. Making sure there is less room for errors.",2,True,1.0,196,4.94,100,100
45057037,2015.0,"Hello,
I am French (from Paris) and live in Amsterdam with my husband (who is Dutch) and our 3 children: Julian (19 yr old), Romain (17 yr old) and Héléna (13 yr old).
We love traveling and try to combine sport and discovery. But what we enjoy most is to connect with people!",2,False,1.0,11,5.0,,
1619130,2012.0,Very open to meet and host new people and happy to give you any tips to make your Amsterdam trip an unforgetable one!,2,False,2.0,28,4.93,100,58
33765320,2015.0,"Hi, we are Nina & Thibault, Dutch & French. This is our lovely home. Hope you will like it as much as we do.",2,False,1.0,8,4.63,0,0
119731851,2017.0,"34 y/o woman living since 5 years in this appartment in Bos&Lommer. Living mindful, open-hearted and enjoying her (clean) life to the fullest :). I wish you enjoy this little temple as much as i do every day :) xx",2,False,4.0,23,4.96,100,43
4230303,2012.0,"I'm 37 years old born and raised in Amsterdam. During the week I'm working for a multinational company. Since a year I've met my girlfriend who owns a nice apartment in Amsterdam as well. Most of the times we stay in her apartment, which is why I can offer you my apartment.",2,False,5.0,40,4.73,,
33755999,2015.0,Just a normal guy who likes to travel the world :-),2,True,3.0,253,4.94,100,100
11654284,2014.0,,2,False,1.0,11,5.0,75,50
2579930,2012.0,"I am a Argentinean living in NL for over 15 years who love travel, nice food and beautiful nature.

We aim to enjoy life with respect for the world and other beings living in it. Don't treat people in a way that you wouldn't want them to treat you.",2,False,2.0,7,4.86,100,73
229836829,2018.0,,2,False,1.0,3,4.0,,
226181266,2018.0,"I'm an art historian&teacher living  in the old city centre of Amsterdam on a canalboat. I already live in Amsterdam for more then 20 years, where I also raised my 2 beautiful daughters, who are studying in Amsterdam. I love living in the centre of Amsterdam in one of the most beautiful and quiet canals in the old centre I know. ",2,False,2.0,169,4.77,100,70
50597448,2015.0,,2,False,1.0,11,4.91,100,50
230153935,2018.0,,2,False,1.0,23,4.91,,100
228208519,2018.0,"I have travelled around the five continents and have always been especially attracted to big cities, their streets, their people, and their culture.
That’s why I want my guests to enjoy their trips in the exact same passionate way.
I have designed and decorated each of the apartments with a style that’s an unmistakable combination of the functionality and beauty of Nordic design and the creativity and spontaneity of Mediterranean design.",1,True,7.0,298,4.87,99,100
18983543,2014.0,,2,False,1.0,20,5.0,,63
223476936,2018.0,,2,False,3.0,107,4.46,100,100
17584726,2014.0,"I am an independent graphic designer. I’m passionate about art and cinema. I play tennis. I live in Amsterdam with Gerald, Jackie, our youngest daughter, and Elvis, our cat. Caitlyn and Jackie are in university. We live in an industrial building at a park in the Center of Amsterdam.",2,True,1.0,469,4.94,100,100
198405490,2018.0,I am the General Manager Concierge Services of a fully-integrated Luxury Hospitality Company which venture handles all reservations for Exclusive properties in Europe and the USA .,2,True,61.0,27,4.89,93,88
42676970,2015.0,,2,False,1.0,90,4.81,50,60
230691342,2018.0,,1,False,1.0,11,4.91,,17
9521903,2013.0,,2,False,1.0,24,4.79,100,40
35221716,2015.0,,3,False,1.0,19,4.79,,100
33828868,2015.0,,2,False,2.0,20,5.0,100,75
49078267,2015.0,Amsterdam local love to meet people and travelling! ,1,False,2.0,35,5.0,100,47
3357860,2012.0,"Hi, 
My name Sietske, 
I take a lot of joy in welcoming all you travelers on board and giving the best tips for a super nice Amsterdam experience.

Looking forward to meet you!",2,True,3.0,122,4.93,100,100
31539718,2015.0,,2,False,1.0,34,4.91,100,75
32218529,2015.0,"My name is Jelle. I am 30 years old and I work as a programmer in Amsterdam. I love Amsterdam for its beautiful streets and canals. I usually go to parks to hangout with friends when it's warm and sunny. Food is one of my passions. I love to cook at home. When I am traveling or going on vacation trying the different food is something to look forward to. Furthermore I enjoy dancing, hiking, other outdoors stuff, surfing, city life, cats.",2,False,1.0,25,4.92,100,71
22535919,2014.0,"Hi there,
I am from the Netherlands and I am 33 years old. I work as a consultant and I like to travel to nice places in the world.

I like to enjoy the surroundings and culture on evey trip I go. You can expect a decent and social person in your appartment. 

Best regards,
",2,False,1.0,15,5.0,,
126221530,2017.0,"I live in Amsterdam with my husband and our 2 children (12 y.o boy and 10 y.o girl). They attend Dutch school and I teach English at a Dutch bilingual school.

We love our secluded spot amongst the city buzz and hope you will too! 

Please, get in touch about any questions you may have.",2,False,2.0,36,5.0,100,100
87907951,2016.0,,2,False,2.0,11,5.0,100,59
3409554,2012.0,Being welcomed by locals and staying at their places made my stays in other countries extra special. Unique experiences is what I also like to give guests at our houseboat. ,2,True,1.0,335,4.96,100,100
37806139,2015.0,"I am an illustrator, working independently for diverse media publishers a.o. newspapers, children's books and magazines. I have a family of 4, consisting of my wife Charlotte and my boys Jacob and Jonas, born respectively in 2006 and 2008.",2,False,1.0,18,5.0,,100
4108456,2012.0,"Hello there!

I worked in hospitality and loved it because it teaches you to Host and be a better human.

Contact me ANYTIME! @saudadevoyages on IG for special inquiries :)",2,False,3.0,43,4.91,100,86
14509904,2016.0,"Hoi Ik ben Jacquelien. 
Mijn B&B is op de eerste verdieping van mijn huis midden in het centrum van Amsterdam en  slechts 5 min. lopen van Centraal station Amsterdam. De B&B is eenvoudig, eigen douche en toilet, super schoon, centraal en perfect voor een bezoek aan de stad. 
Ik werk in mijn winkel/atelier op de begane grond als goudsmid en woon op de bovenste verdiepingen met mijn beide puber kids! 
Ik woon al 35 jaar op deze plek en kan je veel vertellen over deze buurt of de stad als je dat wil. Je bent van harte welkom!",2,False,1.0,394,4.76,100,100
8867901,2013.0,,2,False,1.0,14,5.0,100,100
232131139,2018.0,,2,True,1.0,149,4.97,100,100
232136059,2018.0,"I live in Amsterdam for 10 years, what I love most about the city is its vibrant culture options  and that you can cycle literaly everywhere. My second love is Travelling. I love to explore new ways of living through the eyes of locals and to see that everything is relative.",2,True,1.0,362,4.92,100,99
7091399,2013.0,,2,False,3.0,14,4.86,83,80
10038303,2013.0,,2,False,1.0,2,5.0,50,10
19285283,2014.0,"We enjoy meeting new people, traveling abroad.",2,True,1.0,160,4.98,100,100
16828309,2014.0,,2,True,1.0,44,4.91,100,54
24858944,2014.0,,2,False,1.0,9,4.89,,
13476159,2014.0,,2,False,3.0,20,4.95,75,13
217577916,2018.0,,2,False,8.0,375,4.6,97,100
175483960,2018.0,"I’m a teacher, my husband an architect. Together we build our own houseboat. The houseboat has an apartment which can be booked through Airbnb. We love to travel.",1,False,1.0,36,4.89,,
71165306,2016.0,"Wij zijn een familie van vijf en wonen in Oud West, een van de fijnste plekken in de stad. Zeer centraal en toch heel rustig naast het Vondelpark,  vlakbij het Museumplein, Leidseplein en het centrum. Alles op loopafstand en ook het openbaar vervoer op de hoek van de straat.
",1,False,1.0,12,4.75,,100
233390046,2018.0,I am a Super Host :-),2,True,2.0,149,4.98,100,99
9264717,2013.0,world traveler,2,False,1.0,17,5.0,100,57
146354039,2017.0,,2,False,1.0,5,4.8,,60
14358485,2014.0,"Young urban professional enjoying the beautiful life of Amsterdam. I love traveling, nature, meeting other people and have Wanderlust :).
Always available for questions and help.",2,False,1.0,32,4.81,100,64
141648682,2017.0,"Hi, I am Annemien!",2,True,1.0,474,4.9,92,99
12280795,2014.0,,2,False,2.0,40,4.85,100,100
36769483,2015.0,,2,True,2.0,78,4.67,100,100
6983078,2013.0,"married, love to travel, love to sport",2,False,2.0,29,4.86,,0
26688955,2015.0,"My name is Willem and together with my wife Lies and our sons Abel and Elias I live in Amsterdam, a city I love. When I travel, I like meeting new people and seeing how they live, how their culture is, what they eat, and what music they listen to. I'm a tech start-up entrepreneur and I'm clean, friendly and considerate to my surroundings.",2,True,3.0,13,5.0,75,92
7679635,2013.0,,2,False,2.0,3,5.0,,
4145047,2012.0,"I'm a Research Scientist at the University of Amsterdam and the Max Planck Institute in Berlin and I would like to know how the brain works, how it develops and how we it makes complex decisions.  While figure that out I'd like to see the whole world, city by city. ",3,False,1.0,21,4.62,100,38
42771686,2015.0,,2,False,3.0,23,4.87,,100
4237150,2012.0,"My name is Emile, I’m living in Amsterdam. 
I like to meet new people, explore the world and have fun !  ",2,False,4.0,111,4.61,92,85
14537613,2014.0,"I'm a Dutch documentary maker, born and raised in  Amsterdam, living half of the time in Rio de Janeiro and travelling the world for filmmaking. Currently I'm living in Kenya working on film projects. When I'm not in Amsterdam, I'm renting out my apartment.",2,True,5.0,147,4.93,100,100
22033000,2014.0,"I was born in Amsterdam in 1970. Always lived in the centre. But these days very happy in the east of town where there are less tourists. I work with mentally challenged clients. And support them in their daily life. Iove plants. Have recently started my collection. Hobby's are yoga, netflix and eating out. In my neighbourhood there are many international eateries to choose from, so I enjoy their cuisine frequently.",2,False,1.0,6,5.0,,
237046264,2019.0,"Hi, My name is Nick and I'm an Airbnb host myself in Amsterdam and I like to travel and like to experience the local life style of the places I visit. Therefor Airbnb is the perfect platform for me. I'm a dad of 2 sons and I love spending time with my sons and traveling together.",2,True,1.0,136,4.92,100,90
45579885,2015.0,"My name is Joost, I am living in the centre (Pijp) of Amsterdam together with my wife and daughter. During my free time I like to sport (field hockey, kite surfing), travel or go to a nice restaurant.",1,False,1.0,9,4.11,,50
141349719,2017.0,,2,True,3.0,299,4.95,100,100
12961955,2014.0,"Mijn naam is Marlies en reis graag met mijn gezin. We hebben zelf een B&B in het centrum van Amsterdam, waar we met plezier gasten uit de hele wereld ontvangen. We vinden het ontzettend leuk hen onze persoonlijke tips te geven en te zorgen dat zij zich thuis voelen in onze mooie stad.
Als we zelf op reis gaan geven we ook de voorkeur aan een B&B, zodat we ons echt even ‘locals’ kunnen voelen.",2,False,1.0,44,5.0,100,100
237857503,2019.0,"Thank you so much for considering our property. We have asked the experienced Rental Valley team to take care of all our bookings but from the day of your arrival, we will happily assist you further. Make sure to check the guide that Rental Valley will send you for further check-in and contact details.

Keep your eye out for messages from us.",2,True,1.0,308,4.94,100,100
238122037,2019.0,,2,True,4.0,256,4.91,100,99
22043475,2014.0,,2,False,1.0,1,5.0,,25
2890590,2012.0,"Caterina is Italian living in the North of Europe. She has been a development aid manager for the EU for the past 16 years and is now a social entrepreneur. She is the funder of SeeMe, a fair luxury to the benefit of disadvantaged women and victims of domestic violence.

Caterina è un Italiana che vive all'estero da molti anni. Negli ultimi 16 anni ha lavorato come manager di progetti di cooperazione per la Commissione Europea, a dal 2011 è un imprenditrice sociale. La sua società, SeeMe, è un marchio di lusso solidale a beneficio delle donne vittime di violenza domestica",3,False,1.0,17,4.88,100,89
4359905,2012.0,"Hi everyone,

I am a 32 year old entrepreneur from Thuringia/ Germany. I came to Amsterdam in 2016 and couldn't turn my back on this city ever since. City trips, long distance travel and foreign cultures are my obsession and I would like to spend every penny on it. If you are looking for the perfect place to stay in Amsterdam to make your time unforgettable then contact me!",3,False,3.0,25,4.8,100,100
16054546,2014.0,,1,False,1.0,32,4.94,,
139066154,2017.0,,1,False,2.0,345,4.59,90,99
15860061,2014.0,"Wouter and Caroline are a couple. Wouter is graphic designer in the cultural field. And Caroline is teaching dutch and french and is counselour. We like travelling and are also happy at home. We live already more than twenty years in our great neighbourhood. We are open minded, and like meeting people. We are positive, active, interested and flexible.",2,True,1.0,166,4.8,100,99
238981550,2019.0,I'm easy going and helpful! ,2,True,2.0,54,4.91,100,83
234692994,2019.0,,2,False,1.0,1,5.0,,
7700466,2013.0,"I live on the boat for already 24 years,
My workspace is around the corner, I am a jeweler and learn at the moment to make shoes!
I Am interested in different people and different cultures, there behavior and there kitchen.John, my husband has a restaurant(www.hetrijkvandekeizer)We have 2 lovely childeren, Fosta and Vonk",2,True,4.0,76,4.86,100,93
42902272,2015.0,"I run leadership training and team building events for the public but also for companies.
I love music and I often perform at open mic sessions and write songs. I'm a lover of all forms of nature and enjoy weekend trips to mountainous walking destinations. ",2,False,2.0,66,4.89,100,97
137637756,2017.0,"Hi, hoi, hallo :)

We are excited to be part of this community and to share our home with you. ",2,False,1.0,21,4.95,,100
239043602,2019.0,"It is a pleasure inviting you on our Coaster Mado. Living on a boat gives us a holiday feeling year round, which we would like to share with you. During the day we are busy with work and our kids are at school, but we are happy to answer any question before and during your stay. We all love to go sailing and swimming. Marieke, Sander & kids.",3,True,1.0,157,4.99,100,100
237150404,2019.0,"Our Flying Pig Downtown hostel is the place to party in Amsterdam with the 18th century building having been transformed into one of the most notorious party spots in the Dutch capital. We host awesome DJ’s and epic themed parties boasting an indoor smoking area with a pillow stage! 

Located in the heart of the city centre next to Amsterdam Central Station, you will also find Dam Square, The Anne Frank House and the bustling Red Light District just a short stroll away. Our hostel also provides free use of the guest kitchen, luggage storage, free Wi-Fi, a book exchange and a buffet style continental breakfast available everyday for only €5!

Known for our wild nights and a relaxed atmosphere during the day, we’re a popular spot for young backpackers to base themselves. There’s a reason we were rated the Best Hostel in the Netherlands in 2013 by TripAdvisor!",2,False,13.0,22,4.55,100,100
237150727,2019.0,"The Flying Pig Uptown is a chilled out hostel in the centre of Amsterdam overlooking Vondelpark. Famous for its relaxed atmosphere during the day and party atmosphere in the night, this hostel is perfect for backpackers looking for a good time in the Dutch capital. We’re within walking distance to the Van Gogh Museum, the Rijksmuseum and a short stroll to the city’s coolest restaurants, bars and coffee shops!",1,False,21.0,37,4.43,,50
237150996,2019.0,"St Christopher’s At The Winston is a centrally located party hostel in Amsterdam, just a 5 minute walk from Dam Square and Centraal station. Offering backpackers a home away from home in the Dutch capital, this is the perfect place to base yourself if you’re looking for fun budget accommodation in the heart of the city.

This chilled out hostel has its own on-site party bar Belushi’s, where guests can make the most of daily drink deals, happy hours, live sports and parties! When it comes to sightseeing, we’re just a short walk from the Anne Frank House, The Rijksmuseum and Madame Tussauds. 

We offer free Wi-fi, a mix of dorm rooms and private rooms and a 24 hour reception so you can party as late as you like!",1,False,17.0,91,4.25,100,100
5653882,2013.0,"We are a couple from Amsterdam, love travelling, enjoy going out to restaurants, music, meeting new people, in other words the good things in life.  Ravianne is a freelance copywriter, Jiorgos is from Greece and a photographer. ",2,False,1.0,4,5.0,,
239764380,2019.0,"CEO in healthcare and Executive Coach. And studying History at the University of Amsterdam.
Enjoy culture. Did lots of travelling in Europe and Asia.
Have a racebicycle, play saxophone and dance tango.
Born in Amsterdam, so you can ask me anything about this friendliest city of Europe.
Read the messages on this site and you see that people enjoyed the hospitality.
Enjo your stay. If necessary I can help you with many questions.",2,False,1.0,62,4.71,100,100
181908745,2018.0,"Dear all,
My name is Maarten, I would love to welcome you in my place in Amsterdam. The studio is private and located in the best spot and most famous canal of the city. I have worked as business consultant for 40 years but now im enjoying life and am flexible to welcome you and give you all the tips you need!",2,True,2.0,261,4.92,100,100
93268250,2016.0,,2,False,3.0,22,4.68,,
20149410,2014.0,"I am an Italian living in Amsterdam for 6 years who loves travelling, especially to Asia. I could not live without sports, friends and good food. As a person I am easy going, open and honest, and I keep my house tidy and clean.",2,False,1.0,14,5.0,100,90
25182441,2014.0,"We are the owners of this beautiful historic canal house and do welcome guests who like to experience living in a historic place right in the middle of Jordaan, a vibrant neighborhood in Amsterdam. We like to give families with babies or little children a real family experience in our apartment in a picturesque Dutch canal house, overlooking the Westerkerk and Anne Frank House. We will give you full privacy in your apartment and maintain a calm atmosphere for your convenience. We do live in the same house on the floors above the apartment and are happy to provide you with any information and help you with any request to make sure you will have a wonderful stay with us and in Amsterdam!

Eldhy & Bram",2,True,1.0,250,4.99,100,100
117820649,2017.0,Ik ben een man 44 ik ben heel rustig en ik hou van rustige mensen,2,False,4.0,5,5.0,100,85
220271041,2018.0,"We are a fun family of four.   Taking care of our neigbours and people who are in need, is written on our hearts. Our house is open for foster children over the past decade. A Hollandse Smous (dog)  and two cats are members of the family as well.",2,False,2.0,23,4.96,100,89
3990369,2012.0,"Hello ! 

I'm a 33yo french copywriter and film director leaving in Amsterdam. 
I have been traveling on Airbnb for about 10 years and can not really imagine a better way to discover the most authentic part of this world. 


",2,False,1.0,2,5.0,67,33
10886849,2013.0,,2,False,2.0,35,4.8,100,69
76555617,2016.0,,3,False,2.0,100,4.93,100,80
241449179,2019.0,We are easy going hosts who love to create a comfortable and relaxing base for you to call home. We love to welcome new guests and ensure they have the comforts and information they need to get the most out of their stay in our apartment.,2,False,1.0,349,4.81,100,98
6647910,2013.0,,2,False,1.0,23,4.91,100,62
241644101,2019.0,"Wittenberg by Cove is a monumental short stay building, offering modern accommodation in Amsterdam's residential area. Carre Theater and the Dutch National Opera & Ballet are just 500 meters from the property. All other city highlights are easily accessible by pubic transport. All apartments are fully equipped, including flat-screen TVs (Smart HD TV), dishwasher, oven, and microwave. Each has its own bathroom with free toiletries and a hairdryer. For your comfort, towels, bed linen and a weekly housekeeping are provided. Some apartments also feature a washing machine and there are public laundry rooms. The Hermitage Museum is just 650 meters away, while Artis Zoo is only 400 meters from Wittenberg by Cove. The nearest airport is Schiphol Airport, 12 km away or a 30-minute drive by car. ",3,False,15.0,45,4.87,82,100
4684764,2013.0,"I live on my own in this great apartment on the first floor. My son and daughter live in the house next to me. Together with my ex we raise the children in good harmony. In daily living I am an architect, specialist in designing interiors and furniture. This is my hobby as well, together with visiting good restaurants with friends, cultural stuff and, of course, traveling around the globe. As a person I am easy-going, well aducated, creative and clean who prefers to travel light. ",3,False,7.0,75,4.87,,
7912474,2013.0,,3,True,2.0,63,4.84,100,63
242262009,2019.0,,2,True,1.0,34,4.56,,100
82063024,2016.0,,2,False,1.0,18,4.78,100,100
2881513,2012.0,,2,False,1.0,8,4.63,,
71326897,2016.0,,2,False,1.0,3,5.0,,
242773168,2019.0,Hi there! Feel free to send me a request to book or ask me any questions about anything from sleeping arrangements to check-in times. I will respond very quickly and I am always available!,2,False,2.0,66,4.65,95,92
241819753,2019.0,"10 years working in the hospitality industry. Architecture, lifestyle and travel enthusiast...",2,False,3.0,1,5.0,,100
243419758,2019.0,"My name is Casper, 45 years old, living/ enjoying on my houseboat for 8 years now. The last couple of years I've spent a lot of time and effort reconstructing the boat and now I'm ready to host guests from all over the world, to experience the ""Amsterdam houseboat lifestyle"".",2,True,2.0,95,4.83,100,100
13557927,2014.0,"Wij vinden het leuk om onze ervaringen in de omgeving van onze woningen te delen met anderen. 

Wij zijn eigenaar van meerdere woningen in Marbella en Amsterdam die wij onder architectuur hebben verbouwd en smaakvol ingericht voor de verhuur. Wij hopen dat onze gasten genieten van een top verblijf in één van onze woningen.",3,True,10.0,25,4.72,100,92
104518399,2016.0,,2,True,5.0,225,4.94,100,100
243946234,2019.0,,1,True,1.0,62,4.84,100,100
145683392,2017.0,"Hey guys! I'm Gal nice to meet you! (:
My family and I will be happy to host great people at our lovely canal facing apartment while we are traveling from time to time. 
We are looking for families who can enjoy our flat but that also will treat it with respect. We will do the maximum to make your stay enjoyable and to insure that you will have an amazing experience!",2,False,1.0,7,4.86,,63
15343211,2014.0,,2,False,2.0,11,4.73,,100
243087395,2019.0,,2,True,2.0,3568,4.86,100,100
222356269,2018.0,,2,True,2.0,41,4.66,100,100
